Crime_ID,Date_Reported,State,City,Crime_Type,Severity,Victim_Age,Victim_Gender,Reported_By,Arrest_Made,Suspect_Age,Suspect_Gender,Outcome,Officer_ID,Response_Time
1279,2020-11-27,Ogun,Ijebu Ode,Assault,2,44,Male,Citizen,Yes,16.0,Male,In Court,OFF9740,31
1280,2021-05-06,Kano,Ungogo,Assault,5,26,Male,Media,No,,,Closed,OFF3195,152
1281,2022-06-27,Enugu,Nsukka,Theft,3,54,Male,Police,No,,,In Court,OFF8793,27
1282,2021-11-03,Rivers,Obio,Homicide,5,63,Female,Media,No,,,In Court,OFF3074,173
1283,2021-09-24,Abuja,Wuse,Robbery,2,76,Female,Media,No,,,In Court,OFF1313,69
1284,2021-08-06,Kano,Tarauni,Assault,2,34,Female,Police,Yes,34.0,Female,Closed,OFF8207,114
1285,2021-12-18,Delta,Ughelli,Homicide,4,57,Female,Police,No,,,Open,OFF5630,141
1286,2021-06-16,Kaduna,Zaria,Theft,2,68,Male,Citizen,No,,,Open,OFF7421,64
1287,2021-10-08,Ogun,Ijebu Ode,Burglary,2,23,Female,Citizen,Yes,48.0,Male,In Court,OFF5012,138
1288,2020-12-30,Lagos,Yaba,Theft,2,43,Female,Media,Yes,55.0,Female,In Court,OFF6361,30
1289,2021-12-11,Lagos,Ikeja,Homicide,5,23,Female,Citizen,Yes,25.0,Female,In Court,OFF8272,91
1290,2020-04-28,Edo,Benin City,Theft,3,50,Female,Citizen,Yes,75.0,Female,In Court,OFF8866,37
1291,2022-05-27,Kano,Dala,Homicide,1,72,Male,Media,No,,,Closed,OFF8699,84
1292,2022-04-16,Ogun,Sagamu,Robbery,2,50,Female,Citizen,Yes,38.0,Male,Closed,OFF4051,26
1293,2020-08-25,Abuja,Wuse,Robbery,2,25,Male,Police,Yes,20.0,Male,In Court,OFF3921,177
1294,2021-04-27,Kano,Dala,Homicide,5,28,Male,Police,No,,,In Court,OFF4091,129
1295,2020-08-16,Rivers,Bonny,Burglary,3,45,Female,Police,No,,,In Court,OFF5859,92
1296,2021-09-14,Oyo,Ibadan,Fraud,1,58,Female,Police,Yes,34.0,Female,In Court,OFF9008,82
1297,2020-12-24,Enugu,Nsukka,Homicide,2,80,Male,Media,No,,,Closed,OFF4293,169
1298,2020-07-26,Lagos,Ikeja,Fraud,2,78,Male,Police,Yes,48.0,Female,In Court,OFF9942,140
1299,2021-03-16,Ogun,Sagamu,Assault,1,51,Female,Media,No,,,In Court,OFF5513,58
1300,2020-12-29,Kano,Dala,Robbery,3,24,Female,Police,No,,,Closed,OFF7340,53
1301,2021-05-27,Lagos,Ikeja,Burglary,5,32,Male,Police,Yes,56.0,Female,Closed,OFF5993,87
1302,2020-08-28,Kano,Ungogo,Fraud,1,23,Male,Police,No,,,Open,OFF3625,55
1303,2022-03-10,Enugu,Awgu,Robbery,1,28,Male,Police,Yes,20.0,Female,Closed,OFF3006,82
1304,2020-02-11,Oyo,Ogbomosho,Burglary,5,61,Male,Citizen,No,,,Closed,OFF4056,59
1305,2020-03-19,Edo,Auchi,Fraud,5,56,Female,Citizen,Yes,46.0,Female,Open,OFF3958,102
1306,2021-06-07,Delta,Asaba,Fraud,5,50,Female,Police,Yes,72.0,Female,In Court,OFF7289,159
1307,2020-11-24,Kano,Tarauni,Assault,1,68,Male,Citizen,No,,,In Court,OFF1873,37
1308,2022-02-15,Delta,Asaba,Fraud,4,17,Female,Police,No,,,Closed,OFF2575,96
1309,2021-06-14,Rivers,Port Harcourt,Fraud,3,23,Male,Media,No,,,Open,OFF8270,127
1310,2020-03-21,Lagos,Ikeja,Burglary,5,17,Male,Police,Yes,28.0,Male,In Court,OFF5342,151
1311,2022-02-05,Ogun,Abeokuta,Theft,3,73,Male,Police,Yes,53.0,Female,Closed,OFF4568,99
1312,2022-05-18,Abuja,Maitama,Robbery,4,55,Female,Police,No,,,In Court,OFF4275,89
1313,2021-04-01,Rivers,Port Harcourt,Theft,3,76,Male,Police,Yes,47.0,Female,In Court,OFF5116,49
1314,2020-05-12,Kano,Tarauni,Homicide,4,38,Male,Media,No,,,Open,OFF7644,123
1315,2020-06-30,Kaduna,Zaria,Burglary,5,39,Male,Media,Yes,39.0,Female,In Court,OFF3956,66
1316,2020-09-29,Enugu,Enugu East,Assault,1,22,Male,Citizen,Yes,70.0,Male,In Court,OFF6719,19
1317,2020-01-02,Kano,Tarauni,Theft,2,29,Female,Media,Yes,54.0,Male,Open,OFF8772,171
1318,2020-05-18,Oyo,Iseyin,Assault,4,37,Female,Media,No,,,Closed,OFF4225,167
1319,2020-05-07,Enugu,Awgu,Assault,2,23,Female,Media,Yes,51.0,Male,In Court,OFF9239,38
1320,2020-06-20,Kaduna,Zaria,Fraud,2,31,Male,Citizen,Yes,43.0,Male,In Court,OFF5784,165
1321,2022-06-01,Lagos,Ikeja,Robbery,5,75,Male,Police,Yes,71.0,Female,Open,OFF7940,91
1322,2022-05-23,Edo,Auchi,Fraud,3,57,Female,Police,No,,,In Court,OFF9339,159
1323,2020-10-19,Lagos,Lekki,Fraud,3,44,Male,Police,No,,,In Court,OFF6621,51
1324,2022-02-04,Abuja,Garki,Assault,4,24,Male,Media,No,,,In Court,OFF5985,149
1325,2021-02-18,Lagos,Yaba,Robbery,2,59,Male,Police,No,,,Closed,OFF1287,172
1326,2020-10-29,Rivers,Obio,Fraud,4,31,Male,Citizen,No,,,Closed,OFF9290,38
1327,2021-07-04,Abuja,Garki,Homicide,2,56,Male,Media,No,,,Open,OFF3265,70
1328,2020-10-17,Rivers,Port Harcourt,Fraud,1,74,Female,Police,Yes,23.0,Male,Closed,OFF6138,34
1329,2021-04-25,Enugu,Awgu,Fraud,2,35,Male,Police,Yes,55.0,Male,In Court,OFF9324,96
1330,2021-01-29,Lagos,Ikeja,Assault,5,31,Male,Media,No,,,Closed,OFF6904,116
1331,2020-10-28,Lagos,Yaba,Assault,5,16,Male,Citizen,Yes,80.0,Female,In Court,OFF3033,9
1332,2022-07-30,Kano,Ungogo,Theft,2,73,Female,Media,No,,,In Court,OFF3139,74
1333,2021-11-20,Oyo,Ibadan,Theft,2,79,Male,Media,Yes,75.0,Male,In Court,OFF9797,155
1334,2022-03-27,Abuja,Garki,Homicide,1,48,Female,Citizen,Yes,79.0,Female,In Court,OFF7390,107
1335,2021-09-14,Rivers,Obio,Burglary,1,74,Male,Media,No,,,Open,OFF8082,55
1336,2022-04-19,Edo,Ekpoma,Theft,4,40,Female,Citizen,No,,,In Court,OFF9879,105
1337,2022-09-09,Delta,Warri,Robbery,1,72,Male,Citizen,Yes,56.0,Male,Open,OFF2387,52
1338,2022-02-04,Rivers,Obio,Homicide,2,72,Female,Police,No,,,Open,OFF5184,88
1339,2021-11-14,Ogun,Abeokuta,Robbery,5,37,Male,Media,Yes,47.0,Female,Open,OFF5789,89
1340,2020-01-21,Kano,Ungogo,Burglary,3,58,Male,Police,Yes,17.0,Female,In Court,OFF9341,64
1341,2020-04-19,Enugu,Awgu,Theft,5,44,Female,Media,Yes,21.0,Female,Open,OFF9302,21
1342,2022-02-23,Abuja,Wuse,Robbery,1,66,Female,Police,Yes,67.0,Male,Closed,OFF2723,74
1343,2021-12-12,Rivers,Port Harcourt,Burglary,4,44,Male,Citizen,No,,,Open,OFF8791,46
1344,2021-09-07,Kaduna,Zaria,Theft,3,50,Male,Media,No,,,Open,OFF7651,162
1345,2022-07-08,Rivers,Bonny,Fraud,5,58,Male,Citizen,No,,,Open,OFF7448,40
1346,2020-10-23,Enugu,Nsukka,Robbery,3,70,Female,Police,Yes,37.0,Female,Open,OFF5801,98
1347,2022-07-29,Rivers,Port Harcourt,Theft,1,46,Female,Media,No,,,Closed,OFF2246,29
1348,2021-07-18,Rivers,Bonny,Assault,4,71,Female,Citizen,No,,,Closed,OFF9232,13
1349,2020-08-22,Rivers,Bonny,Homicide,5,37,Male,Citizen,No,,,In Court,OFF6055,17
1350,2021-12-02,Rivers,Port Harcourt,Robbery,3,38,Female,Media,No,,,In Court,OFF6428,132
1351,2020-01-24,Abuja,Garki,Theft,3,47,Male,Citizen,Yes,62.0,Male,Open,OFF5631,82
1352,2020-08-02,Kano,Tarauni,Theft,3,25,Female,Citizen,No,,,Open,OFF3505,86
1353,2020-11-04,Kano,Tarauni,Assault,1,63,Female,Media,No,,,In Court,OFF6214,22
1354,2021-05-01,Abuja,Maitama,Burglary,2,32,Female,Citizen,No,,,In Court,OFF5678,45
1355,2020-06-19,Oyo,Ogbomosho,Theft,1,65,Female,Media,Yes,29.0,Female,Closed,OFF9098,83
1356,2021-05-27,Lagos,Lekki,Assault,4,16,Male,Media,No,,,In Court,OFF2651,21
1357,2020-10-07,Abuja,Wuse,Fraud,3,33,Male,Police,No,,,Open,OFF1450,82
1358,2020-07-14,Kaduna,Zaria,Theft,2,52,Female,Media,No,,,In Court,OFF4636,161
1359,2020-10-29,Ogun,Ijebu Ode,Homicide,4,47,Male,Police,No,,,In Court,OFF8069,52
1360,2021-09-15,Lagos,Lekki,Burglary,5,54,Male,Citizen,No,,,Closed,OFF5907,172
1361,2021-02-06,Kaduna,Zaria,Homicide,1,24,Male,Citizen,No,,,Closed,OFF6589,139
1362,2022-09-23,Delta,Warri,Assault,2,25,Male,Media,No,,,Open,OFF4441,67
1363,2020-04-10,Oyo,Ogbomosho,Burglary,4,21,Male,Media,Yes,22.0,Male,Closed,OFF5885,44
1364,2020-12-11,Abuja,Wuse,Burglary,2,73,Female,Media,Yes,71.0,Female,Closed,OFF2600,76
1365,2022-07-08,Ogun,Abeokuta,Robbery,4,43,Male,Media,No,,,In Court,OFF5631,64
1366,2021-08-07,Abuja,Garki,Burglary,1,22,Female,Police,No,,,In Court,OFF6811,82
1367,2022-08-11,Edo,Benin City,Assault,5,72,Male,Citizen,Yes,38.0,Female,In Court,OFF8294,147
1368,2020-03-10,Enugu,Enugu East,Robbery,4,67,Female,Police,Yes,46.0,Female,In Court,OFF8587,174
1369,2021-02-12,Lagos,Ikeja,Assault,4,15,Female,Media,No,,,Closed,OFF1959,163
1370,2021-05-23,Kano,Tarauni,Robbery,2,68,Male,Police,Yes,18.0,Female,In Court,OFF6173,156
1371,2022-09-12,Delta,Warri,Assault,3,68,Male,Citizen,No,,,Open,OFF6664,109
1372,2021-12-08,Kano,Ungogo,Robbery,4,78,Male,Police,No,,,Open,OFF2601,25
1373,2022-08-26,Rivers,Port Harcourt,Burglary,1,65,Male,Citizen,No,,,Closed,OFF8436,24
1374,2020-05-24,Kaduna,Zaria,Theft,3,21,Female,Police,Yes,23.0,Female,In Court,OFF5774,178
1375,2022-04-21,Edo,Ekpoma,Homicide,2,17,Male,Police,Yes,78.0,Male,Closed,OFF6363,89
1376,2021-12-15,Rivers,Bonny,Assault,3,38,Female,Media,No,,,In Court,OFF8145,84
1377,2021-05-26,Oyo,Ogbomosho,Theft,2,18,Male,Media,No,,,Open,OFF2995,141
1378,2021-04-24,Edo,Benin City,Fraud,5,24,Male,Citizen,No,,,Open,OFF2168,149
1379,2020-12-02,Oyo,Ogbomosho,Homicide,5,35,Female,Media,No,,,Closed,OFF1819,21
1380,2022-01-14,Rivers,Port Harcourt,Homicide,1,37,Female,Citizen,Yes,50.0,Male,In Court,OFF7669,147
1381,2022-07-07,Ogun,Abeokuta,Robbery,4,68,Male,Police,No,,,In Court,OFF4505,36
1382,2021-07-05,Ogun,Ijebu Ode,Burglary,4,30,Female,Media,Yes,33.0,Female,Closed,OFF3930,134
1383,2020-08-23,Kano,Tarauni,Theft,2,16,Male,Police,No,,,Open,OFF4094,43
1384,2021-01-21,Oyo,Iseyin,Homicide,4,43,Female,Citizen,No,,,In Court,OFF6649,109
1385,2020-03-07,Ogun,Abeokuta,Robbery,2,57,Female,Media,Yes,43.0,Male,In Court,OFF9726,117
1386,2021-06-21,Lagos,Ikeja,Theft,5,19,Female,Police,Yes,64.0,Male,In Court,OFF7615,70
1387,2020-08-08,Enugu,Awgu,Burglary,3,45,Female,Citizen,Yes,77.0,Male,Open,OFF9442,129
1388,2021-07-27,Lagos,Ikeja,Robbery,2,30,Male,Media,Yes,64.0,Male,Open,OFF5986,138
1389,2020-10-17,Kano,Ungogo,Burglary,5,24,Male,Media,No,,,In Court,OFF4798,50
1390,2022-05-04,Rivers,Bonny,Assault,3,68,Female,Citizen,Yes,23.0,Male,In Court,OFF4174,52
1391,2021-01-19,Delta,Ughelli,Homicide,4,55,Male,Citizen,Yes,20.0,Male,In Court,OFF3411,39
1392,2021-04-03,Edo,Ekpoma,Assault,2,30,Female,Police,No,,,In Court,OFF4561,162
1393,2020-02-14,Enugu,Awgu,Assault,3,73,Male,Citizen,No,,,Open,OFF3285,48
1394,2021-05-07,Enugu,Awgu,Burglary,2,27,Male,Citizen,Yes,59.0,Male,Open,OFF8490,122
1395,2022-04-06,Rivers,Bonny,Fraud,3,24,Female,Police,No,,,Open,OFF8971,157
1396,2021-03-26,Lagos,Yaba,Homicide,2,72,Female,Police,No,,,In Court,OFF7526,53
1397,2022-05-24,Kaduna,Zaria,Fraud,5,16,Male,Police,No,,,Closed,OFF4471,6
1398,2022-08-01,Kaduna,Zaria,Assault,3,34,Female,Police,No,,,Closed,OFF4674,169
1399,2020-09-28,Edo,Ekpoma,Assault,2,61,Male,Citizen,Yes,23.0,Female,In Court,OFF6489,84
1400,2020-09-19,Abuja,Wuse,Burglary,4,32,Female,Media,No,,,Open,OFF7207,159
1401,2021-06-14,Lagos,Lekki,Robbery,1,41,Female,Police,No,,,Open,OFF6432,28
1402,2021-01-19,Edo,Ekpoma,Robbery,2,52,Male,Police,Yes,43.0,Male,In Court,OFF4499,34
1403,2020-04-29,Delta,Asaba,Assault,5,41,Male,Media,No,,,In Court,OFF4803,42
1404,2020-03-03,Ogun,Ijebu Ode,Fraud,5,19,Male,Citizen,No,,,In Court,OFF5342,131
1405,2020-08-17,Ogun,Abeokuta,Robbery,2,18,Male,Citizen,Yes,61.0,Female,In Court,OFF7603,75
1406,2021-08-20,Enugu,Nsukka,Homicide,1,63,Male,Citizen,Yes,46.0,Female,Closed,OFF1111,63
1407,2020-01-07,Oyo,Ibadan,Burglary,4,40,Female,Police,Yes,66.0,Male,Closed,OFF5034,37
1408,2022-05-03,Enugu,Nsukka,Burglary,1,79,Male,Police,No,,,In Court,OFF5342,144
1409,2020-01-26,Kaduna,Kafanchan,Burglary,2,34,Female,Citizen,No,,,In Court,OFF3488,10
1410,2020-01-26,Lagos,Lekki,Assault,5,63,Male,Media,No,,,In Court,OFF7684,179
1411,2021-10-19,Rivers,Bonny,Homicide,1,65,Male,Police,Yes,70.0,Female,In Court,OFF1291,129
1412,2020-10-26,Rivers,Bonny,Burglary,5,15,Female,Police,Yes,46.0,Male,In Court,OFF7781,92
1413,2021-11-15,Ogun,Ijebu Ode,Theft,4,25,Female,Police,Yes,47.0,Male,Open,OFF7138,76
1414,2020-09-05,Kano,Ungogo,Fraud,5,29,Male,Citizen,Yes,49.0,Female,Open,OFF5331,14
1415,2021-06-10,Kaduna,Zaria,Burglary,1,70,Male,Police,No,,,Open,OFF4045,174
1416,2020-11-13,Abuja,Maitama,Assault,4,32,Male,Citizen,Yes,32.0,Female,Open,OFF3246,122
1417,2022-01-30,Kano,Dala,Robbery,3,76,Female,Citizen,Yes,16.0,Female,Open,OFF1003,165
1418,2020-06-29,Abuja,Wuse,Theft,5,22,Male,Citizen,Yes,76.0,Female,Open,OFF6640,32
1419,2021-02-28,Edo,Benin City,Robbery,1,65,Female,Media,No,,,Closed,OFF2207,47
1420,2020-09-13,Rivers,Bonny,Theft,4,22,Male,Police,Yes,17.0,Male,In Court,OFF7681,113
1421,2020-04-22,Abuja,Garki,Homicide,1,49,Female,Citizen,Yes,79.0,Male,In Court,OFF4625,32
1422,2020-03-10,Abuja,Wuse,Homicide,4,58,Male,Media,Yes,46.0,Male,Closed,OFF8437,155
1423,2020-06-03,Kaduna,Kaduna North,Fraud,4,78,Male,Media,Yes,35.0,Male,Open,OFF6184,68
1424,2020-01-27,Rivers,Obio,Robbery,2,38,Female,Citizen,Yes,53.0,Female,Closed,OFF4133,128
1425,2022-09-05,Enugu,Nsukka,Robbery,4,54,Male,Media,No,,,In Court,OFF1556,9
1426,2020-12-09,Oyo,Ogbomosho,Homicide,3,65,Male,Police,Yes,24.0,Female,Open,OFF2690,104
1427,2021-05-16,Rivers,Obio,Burglary,1,41,Male,Citizen,Yes,28.0,Male,In Court,OFF5034,177
1428,2022-04-13,Lagos,Yaba,Robbery,2,22,Male,Police,Yes,54.0,Male,Open,OFF1117,35
1429,2021-02-14,Kano,Dala,Burglary,2,30,Male,Citizen,No,,,In Court,OFF8315,113
1430,2021-05-24,Kaduna,Zaria,Burglary,3,67,Female,Police,No,,,Closed,OFF3531,34
1431,2022-08-03,Ogun,Ijebu Ode,Robbery,5,53,Female,Citizen,Yes,62.0,Female,Open,OFF3040,172
1432,2020-11-25,Edo,Auchi,Homicide,2,70,Male,Citizen,Yes,30.0,Female,In Court,OFF8366,69
1433,2020-10-20,Kano,Ungogo,Theft,4,23,Female,Media,No,,,Open,OFF2654,138
1434,2022-08-06,Ogun,Sagamu,Robbery,5,46,Female,Police,No,,,Closed,OFF2558,169
1435,2022-04-20,Kano,Ungogo,Burglary,4,65,Female,Police,No,,,Open,OFF6965,69
1436,2021-09-04,Ogun,Ijebu Ode,Theft,1,15,Female,Police,Yes,48.0,Female,In Court,OFF1133,68
1437,2021-03-23,Kano,Dala,Burglary,4,51,Female,Citizen,No,,,Closed,OFF1657,50
1438,2021-09-17,Enugu,Enugu East,Assault,4,29,Female,Police,Yes,27.0,Male,Closed,OFF6493,168
1439,2021-11-22,Lagos,Ikeja,Assault,4,56,Female,Citizen,Yes,27.0,Female,Closed,OFF3587,178
1440,2020-04-03,Lagos,Ikeja,Burglary,1,54,Female,Police,No,,,Closed,OFF5469,159
1441,2020-04-09,Ogun,Abeokuta,Burglary,3,76,Female,Police,No,,,Closed,OFF3417,24
1442,2022-07-25,Edo,Ekpoma,Burglary,3,74,Female,Media,Yes,38.0,Male,Closed,OFF3456,114
1443,2021-04-23,Lagos,Lekki,Assault,3,25,Female,Media,Yes,46.0,Male,Closed,OFF7047,158
1444,2022-07-04,Edo,Ekpoma,Burglary,5,24,Male,Media,Yes,39.0,Female,Open,OFF6700,34
1445,2021-10-04,Ogun,Sagamu,Assault,1,53,Female,Police,Yes,36.0,Male,Closed,OFF5020,156
1446,2020-09-09,Kano,Tarauni,Robbery,4,53,Male,Citizen,No,,,Open,OFF6056,73
1447,2021-10-06,Enugu,Awgu,Burglary,3,43,Female,Citizen,No,,,In Court,OFF4587,98
1448,2021-01-11,Delta,Asaba,Burglary,2,68,Male,Media,No,,,Closed,OFF9443,136
1449,2022-01-19,Lagos,Ikeja,Robbery,4,42,Female,Citizen,Yes,15.0,Male,In Court,OFF9620,5
1450,2020-12-22,Rivers,Obio,Theft,1,45,Male,Media,Yes,75.0,Female,Open,OFF1360,93
1451,2022-03-06,Kano,Dala,Assault,5,67,Female,Media,Yes,26.0,Female,Open,OFF6247,27
1452,2020-10-26,Ogun,Ijebu Ode,Burglary,5,66,Female,Police,Yes,41.0,Female,In Court,OFF3720,43
1453,2021-07-30,Kano,Ungogo,Homicide,4,48,Female,Media,No,,,In Court,OFF9240,42
1454,2022-04-29,Ogun,Abeokuta,Homicide,2,47,Male,Police,Yes,49.0,Male,Open,OFF1456,138
1455,2022-07-30,Edo,Auchi,Homicide,5,38,Female,Citizen,Yes,26.0,Male,Closed,OFF7912,173
1456,2022-01-24,Oyo,Ibadan,Theft,3,49,Female,Citizen,Yes,41.0,Male,Open,OFF7854,133
1457,2022-06-28,Delta,Ughelli,Assault,3,16,Female,Media,No,,,Open,OFF2257,101
1458,2022-09-21,Kano,Tarauni,Assault,2,49,Male,Citizen,Yes,15.0,Female,In Court,OFF8413,118
1459,2021-01-16,Edo,Benin City,Fraud,4,58,Male,Citizen,No,,,Closed,OFF6891,145
1460,2020-05-18,Ogun,Ijebu Ode,Assault,1,17,Male,Media,No,,,In Court,OFF1583,60
1461,2021-12-30,Kaduna,Kaduna North,Fraud,2,26,Male,Media,Yes,65.0,Male,In Court,OFF3367,14
1462,2022-01-03,Lagos,Ikeja,Burglary,5,55,Female,Citizen,Yes,41.0,Male,In Court,OFF5181,80
1463,2020-08-19,Abuja,Maitama,Assault,4,78,Female,Police,Yes,55.0,Male,Open,OFF8552,80
1464,2020-07-21,Enugu,Awgu,Robbery,4,44,Male,Media,No,,,In Court,OFF8133,21
1465,2022-06-06,Oyo,Ogbomosho,Burglary,3,28,Female,Police,Yes,37.0,Female,In Court,OFF8402,41
1466,2021-01-16,Delta,Asaba,Assault,2,53,Female,Media,Yes,59.0,Male,Closed,OFF6548,32
1467,2021-08-22,Rivers,Bonny,Burglary,5,33,Female,Media,No,,,Open,OFF7405,95
1468,2020-06-15,Ogun,Sagamu,Assault,5,34,Female,Police,No,,,Open,OFF4048,35
1469,2021-01-24,Kano,Dala,Theft,3,79,Female,Police,No,,,In Court,OFF6638,62
1470,2021-12-20,Lagos,Ikeja,Fraud,4,27,Female,Police,Yes,65.0,Male,Open,OFF4366,12
1471,2021-08-08,Kano,Dala,Fraud,1,26,Male,Police,No,,,Open,OFF6634,93
1472,2021-05-09,Delta,Warri,Burglary,3,38,Male,Citizen,No,,,Closed,OFF9277,142
1473,2022-09-18,Lagos,Ikeja,Homicide,5,48,Female,Citizen,No,,,In Court,OFF8562,55
1474,2021-12-18,Enugu,Awgu,Fraud,1,22,Female,Citizen,Yes,77.0,Male,Open,OFF4634,123
1475,2021-04-30,Enugu,Nsukka,Burglary,3,16,Male,Media,No,,,Open,OFF7863,21
1476,2020-02-29,Lagos,Ikeja,Homicide,2,69,Male,Citizen,Yes,30.0,Female,Open,OFF6095,120
1477,2021-01-05,Kano,Dala,Theft,3,35,Female,Police,No,,,Open,OFF8697,86
1478,2021-11-04,Delta,Asaba,Fraud,2,45,Male,Citizen,Yes,62.0,Female,In Court,OFF5541,58
1479,2022-01-26,Edo,Benin City,Homicide,3,78,Female,Media,No,,,In Court,OFF1977,132
1480,2021-10-14,Enugu,Enugu East,Burglary,4,17,Female,Police,Yes,36.0,Female,In Court,OFF2867,10
1481,2020-10-01,Enugu,Enugu East,Fraud,4,71,Male,Police,Yes,36.0,Male,Open,OFF4115,135
1482,2021-09-19,Lagos,Ikeja,Robbery,5,48,Male,Citizen,No,,,Open,OFF5930,114
1483,2022-07-18,Edo,Ekpoma,Theft,1,46,Male,Police,Yes,41.0,Female,In Court,OFF3110,55
1484,2020-11-16,Delta,Ughelli,Robbery,2,30,Female,Citizen,No,,,Closed,OFF1853,125
1485,2021-12-26,Abuja,Maitama,Assault,4,45,Male,Police,Yes,20.0,Male,In Court,OFF9384,70
1486,2020-07-18,Edo,Auchi,Burglary,2,35,Male,Citizen,No,,,Open,OFF4841,16
1487,2021-01-06,Delta,Asaba,Burglary,5,79,Male,Police,No,,,Open,OFF9817,128
1488,2021-11-27,Rivers,Bonny,Fraud,3,64,Female,Citizen,No,,,Open,OFF7807,43
1489,2020-09-20,Edo,Benin City,Theft,5,23,Female,Citizen,Yes,61.0,Male,Closed,OFF8908,39
1490,2020-08-08,Rivers,Obio,Robbery,1,49,Female,Media,Yes,53.0,Female,In Court,OFF9608,20
1491,2022-02-16,Oyo,Ogbomosho,Robbery,1,69,Male,Citizen,No,,,Open,OFF3587,155
1492,2021-05-27,Lagos,Ikeja,Fraud,3,29,Male,Citizen,No,,,Closed,OFF2040,153
1493,2020-09-06,Kano,Ungogo,Burglary,2,35,Female,Citizen,No,,,Open,OFF8300,88
1494,2021-06-18,Edo,Benin City,Assault,4,36,Female,Police,Yes,67.0,Female,Open,OFF1997,17
1495,2021-08-16,Edo,Ekpoma,Robbery,2,41,Male,Citizen,No,,,In Court,OFF5805,72
1496,2022-04-03,Kano,Tarauni,Homicide,2,27,Female,Citizen,Yes,61.0,Male,Closed,OFF2348,134
1497,2021-08-17,Kano,Tarauni,Burglary,1,23,Female,Media,Yes,48.0,Male,In Court,OFF8506,93
1498,2021-01-10,Rivers,Bonny,Assault,4,63,Male,Police,No,,,Closed,OFF6836,55
1499,2020-03-30,Rivers,Port Harcourt,Fraud,4,28,Male,Media,No,,,Open,OFF2834,116
1500,2020-04-05,Enugu,Nsukka,Fraud,5,32,Male,Media,Yes,62.0,Male,Closed,OFF7596,62
1501,2020-10-23,Delta,Asaba,Homicide,1,58,Female,Media,Yes,22.0,Male,In Court,OFF9528,26
1502,2021-11-09,Ogun,Ijebu Ode,Assault,3,34,Male,Media,Yes,42.0,Male,Closed,OFF8122,132
1503,2020-06-02,Edo,Auchi,Burglary,4,22,Male,Police,Yes,20.0,Female,Open,OFF8111,80
1504,2020-02-06,Oyo,Ogbomosho,Homicide,2,40,Female,Media,Yes,30.0,Male,Open,OFF8454,15
1505,2022-03-30,Oyo,Iseyin,Burglary,3,41,Male,Citizen,No,,,Open,OFF2629,21
1506,2021-10-03,Oyo,Ogbomosho,Assault,5,23,Female,Media,Yes,39.0,Male,Closed,OFF4595,164
1507,2022-05-25,Enugu,Nsukka,Burglary,4,76,Female,Citizen,No,,,Closed,OFF9748,80
1508,2022-06-23,Abuja,Wuse,Homicide,5,40,Female,Police,No,,,Closed,OFF8813,84
1509,2020-03-05,Oyo,Iseyin,Theft,5,52,Male,Citizen,No,,,Open,OFF1421,111
1510,2021-12-09,Enugu,Nsukka,Homicide,1,40,Male,Citizen,Yes,20.0,Male,In Court,OFF5243,8
1511,2020-09-16,Kano,Dala,Homicide,1,51,Male,Police,Yes,46.0,Female,Open,OFF5550,112
1512,2021-09-18,Kano,Dala,Fraud,5,19,Male,Citizen,Yes,73.0,Female,Closed,OFF2333,143
1513,2021-10-06,Edo,Ekpoma,Assault,3,31,Female,Police,Yes,49.0,Female,Closed,OFF1882,16
1514,2021-04-12,Kaduna,Kafanchan,Fraud,4,65,Male,Media,No,,,In Court,OFF6521,133
1515,2020-09-23,Kano,Ungogo,Assault,3,35,Female,Media,No,,,In Court,OFF9152,27
1516,2022-08-06,Kaduna,Kaduna North,Theft,3,78,Male,Police,No,,,Closed,OFF1887,144
1517,2021-02-05,Kaduna,Kafanchan,Homicide,3,41,Male,Police,No,,,Closed,OFF6889,28
1518,2020-07-21,Enugu,Awgu,Fraud,4,24,Male,Police,No,,,Open,OFF1200,33
1519,2022-03-17,Ogun,Ijebu Ode,Homicide,5,35,Male,Media,No,,,Closed,OFF7968,116
1520,2022-03-28,Ogun,Sagamu,Homicide,5,65,Female,Citizen,No,,,In Court,OFF7028,6
1521,2022-01-31,Edo,Benin City,Homicide,5,24,Male,Media,No,,,Closed,OFF1985,119
1522,2021-01-20,Oyo,Ibadan,Fraud,4,38,Female,Citizen,No,,,In Court,OFF8649,174
1523,2022-08-04,Kano,Dala,Assault,5,40,Female,Media,No,,,Open,OFF8186,67
1524,2021-08-21,Delta,Asaba,Burglary,1,50,Female,Media,Yes,80.0,Female,In Court,OFF9369,72
1525,2022-08-02,Kano,Dala,Burglary,3,38,Male,Police,Yes,58.0,Male,Open,OFF3958,36
1526,2020-03-04,Kano,Tarauni,Homicide,3,64,Female,Media,Yes,26.0,Female,Closed,OFF4689,177
1527,2021-04-28,Oyo,Ibadan,Burglary,5,57,Male,Police,No,,,Closed,OFF5345,46
1528,2022-03-31,Ogun,Ijebu Ode,Fraud,1,48,Female,Media,No,,,Closed,OFF6273,176
1529,2020-08-04,Kaduna,Kafanchan,Assault,5,70,Male,Police,Yes,25.0,Male,Closed,OFF6134,70
1530,2020-11-29,Rivers,Port Harcourt,Theft,2,56,Male,Citizen,Yes,66.0,Male,Open,OFF5146,49
1531,2021-04-20,Lagos,Lekki,Fraud,1,78,Male,Media,No,,,Open,OFF8332,91
